Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware
2020:02:02 11:16:43, +14.6 ,004.4 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:44, +14.6 ,004.4 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:45, +14.6 ,004.3 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:46, +14.6 ,004.3 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:47, +14.6 ,004.4 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:48, +14.6 ,004.5 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:49, +14.6 ,004.4 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:50, +14.7 ,004.4 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:51, +14.6 ,004.1 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:52, +14.7 ,004.2 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:53, +14.6 ,004.2 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:54, +14.7 ,004.2 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:55, +14.7 ,004.2 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:56, +14.6 ,004.3 ,MOV_0015,0,67,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:57, +14.6 ,004.4 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:58, +14.6 ,004.6 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:16:59, +14.7 ,004.7 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:00, +14.7 ,004.7 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:01, +14.7 ,004.8 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:02, +14.7 ,004.9 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:03, +14.7 ,005.0 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:04, +14.7 ,005.0 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:05, +14.7 ,005.0 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:06, +14.7 ,004.9 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:07, +14.7 ,004.8 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:08, +14.7 ,004.7 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:09, +14.7 ,004.6 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:10, +14.7 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:11, +14.6 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:12, +14.7 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:13, +14.7 ,004.6 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:14, +14.7 ,004.6 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:15, +14.7 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:16, +14.7 ,004.4 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:17, +14.7 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:18, +14.7 ,004.6 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:19, +14.7 ,004.6 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:20, +14.7 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:21, +14.7 ,004.6 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:22, +14.7 ,004.3 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:23, +14.7 ,004.4 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:24, +14.7 ,004.2 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:25, +14.7 ,004.3 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:26, +14.7 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:27, +14.7 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:28, +14.7 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:29, +14.7 ,004.6 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:30, +14.7 ,004.7 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:31, +14.7 ,004.6 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:32, +14.7 ,004.5 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:33, +14.7 ,004.7 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:34, +14.7 ,005.0 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:35, +14.7 ,005.0 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:36, +14.7 ,005.0 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:37, +14.7 ,005.0 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:38, +14.7 ,004.9 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:39, +14.7 ,004.7 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:40, +14.7 ,004.8 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:41, +14.7 ,004.8 ,MOV_0015,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:42, +14.7 ,004.9 ,,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:43, +14.7 ,005.0 ,,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:44, +14.7 ,005.0 ,,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:44, +14.7 ,005.1 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:45, +14.7 ,005.1 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:46, +14.7 ,005.1 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:47, +14.7 ,005.2 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:48, +14.7 ,005.1 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:49, +14.7 ,005.0 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:50, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:51, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:52, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:53, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:54, +14.7 ,004.7 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:55, +14.7 ,004.7 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:56, +14.7 ,004.7 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:57, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:58, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:17:59, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:00, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:01, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:02, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:03, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:04, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:05, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:06, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:07, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:08, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:09, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:10, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:11, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:12, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:13, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:14, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:15, +14.8 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:16, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:17, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:18, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:19, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:20, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:21, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:22, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:23, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:24, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:25, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:26, +14.8 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:27, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:28, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:29, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:30, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:31, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:32, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:33, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:34, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:35, +14.8 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:36, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:37, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:38, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:39, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:40, +14.7 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:41, +14.8 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:42, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:43, +14.8 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:44, +14.8 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:45, +14.8 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:46, +14.8 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:47, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:48, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:49, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:50, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:51, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:52, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:53, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:54, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:55, +14.7 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:56, +14.8 ,004.8 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:57, +14.8 ,005.0 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:58, +14.8 ,005.1 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:18:59, +14.7 ,005.2 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:00, +14.7 ,005.2 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:01, +14.7 ,005.2 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:02, +14.7 ,005.1 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:03, +14.8 ,004.9 ,MOV_0016,0,66,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:04, +14.7 ,004.9 ,,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:05, +14.8 ,004.8 ,,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:06, +14.7 ,004.7 ,,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:06, +14.8 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:07, +14.7 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:08, +14.7 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:09, +14.7 ,004.8 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:10, +14.8 ,004.8 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:11, +14.8 ,004.9 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:12, +14.8 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:13, +14.7 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:14, +14.7 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:15, +14.7 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:16, +14.8 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:17, +14.7 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:18, +14.7 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:19, +14.7 ,004.9 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:20, +14.8 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:21, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:22, +14.8 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:23, +14.7 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:24, +14.7 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:25, +14.7 ,005.2 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:26, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:27, +14.7 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:28, +14.7 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:29, +14.8 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:30, +14.8 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:31, +14.7 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:32, +14.7 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:33, +14.7 ,005.2 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:34, +14.8 ,005.2 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:35, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:36, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:37, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:38, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:39, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:40, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:41, +14.8 ,005.2 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:42, +14.7 ,005.2 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:43, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:44, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:45, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:46, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:47, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:48, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:49, +14.8 ,005.1 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:50, +14.8 ,005.0 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:51, +14.8 ,004.8 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:52, +14.8 ,004.8 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:53, +14.8 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:54, +14.8 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:55, +14.8 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:56, +14.8 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:57, +14.7 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:58, +14.7 ,004.6 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:19:59, +14.7 ,004.6 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:00, +14.8 ,004.6 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:01, +14.8 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:02, +14.8 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:03, +14.8 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:04, +14.8 ,004.8 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:05, +14.7 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:06, +14.7 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:07, +14.8 ,004.6 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:08, +14.8 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:09, +14.8 ,004.6 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:10, +14.8 ,004.6 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:20:11, +14.7 ,004.7 ,MOV_0017,0,65,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
