Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware
2020:02:02 12:10:58, +14.8 ,004.5 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:10:59, +14.8 ,004.6 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:00, +14.8 ,004.7 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:01, +14.8 ,004.5 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:02, +14.8 ,004.2 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:03, +14.8 ,004.1 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:04, +14.8 ,003.9 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:05, +14.8 ,003.7 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:06, +14.8 ,003.5 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:07, +14.8 ,003.4 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:08, +14.8 ,003.4 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:09, +14.8 ,003.3 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:10, +14.8 ,003.2 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:11, +14.8 ,003.2 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:12, +14.8 ,003.2 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:13, +14.8 ,003.3 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:14, +14.8 ,003.5 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:15, +14.9 ,003.6 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:16, +14.8 ,003.7 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:17, +14.8 ,003.7 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:18, +14.8 ,003.7 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:19, +14.8 ,003.8 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:20, +14.9 ,003.9 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:21, +14.8 ,003.9 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:22, +14.9 ,003.7 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:23, +14.9 ,003.7 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:24, +14.8 ,003.6 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:25, +14.9 ,003.8 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:26, +14.9 ,003.6 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:27, +14.8 ,003.6 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:28, +14.9 ,003.6 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:29, +14.9 ,003.6 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:30, +14.8 ,003.6 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:31, +14.8 ,003.3 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:32, +14.9 ,003.1 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:33, +14.8 ,003.2 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:34, +14.9 ,003.1 ,MOV_0045,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:35, +14.8 ,003.0 ,,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:36, +14.9 ,002.9 ,,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:37, +14.8 ,002.8 ,,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:38, +14.9 ,002.5 ,,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:38, +14.9 ,002.5 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:39, +14.8 ,002.3 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:40, +14.9 ,002.2 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:41, +14.9 ,002.5 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:42, +14.9 ,002.5 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:43, +14.9 ,002.4 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:44, +14.9 ,002.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:45, +14.9 ,001.9 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:46, +14.9 ,001.7 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:47, +14.9 ,001.9 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:48, +14.9 ,001.9 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:49, +14.9 ,001.7 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:50, +14.9 ,001.5 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:51, +14.9 ,001.4 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:52, +14.9 ,001.2 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:53, +14.9 ,001.0 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:54, +14.9 ,000.7 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:55, +14.9 ,000.4 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:56, +14.9 ,000.2 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:57, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:58, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:11:59, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:00, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:01, +14.9 ,000.2 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:02, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:03, +14.9 ,000.2 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:04, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:05, +14.9 ,000.2 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:06, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:07, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:08, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:09, +14.9 ,000.2 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:10, +14.9 ,000.2 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:11, +14.9 ,000.2 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:12, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:13, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:14, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:15, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:16, +14.9 ,000.1 ,MOV_0046,0,44,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:17, +14.9 ,000.2 ,,0,43,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:18, +14.9 ,000.2 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:19, +14.9 ,000.1 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:20, +14.9 ,000.2 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:21, +14.9 ,000.2 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:22, +14.9 ,000.1 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:23, +14.8 ,000.2 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:24, +14.9 ,000.1 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:25, +14.8 ,000.1 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:26, +14.8 ,000.1 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:27, +14.8 ,000.2 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:28, +14.8 ,000.1 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:29, +14.8 ,000.2 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:30, +14.8 ,000.1 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 12:12:31, +14.8 ,000.1 ,,0,42,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
