Elapsed Dive Time (hr:min),Depth (M),TLBG (Tissue Loading Bar Graph) (segments),O2BG (Oxygen Bar Graph) (segments),Tank,Pressure Reading (BAR),PO2 (ATA),VARI (Variable Ascent Rate Indicator) (MPM),Air Time Remaining (hr:min),Dive Time Remaining (hr:min),Deco Time (hr:min),Stop Depth (M),Temp. (C),Link Status,Status
00:02,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:02,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:02,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:02,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:02,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:02,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,5.8 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,5.8 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.4 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,6-7.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,6-7.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.4 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:03,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.4 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.4 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.4 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.4 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,7.0 ,0,0,1,N/A,0,0-3 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,3-4.5 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,
00:04,6.4 ,0,0,1,N/A,0,6-7.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,4.5-6 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,3-4.5 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,
00:04,6.1 ,0,0,1,N/A,0,6-7.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,5.8 ,0,0,1,N/A,0,>9 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,Too Fast
00:04,6.1 ,0,0,1,N/A,0,>9 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,Too Fast
00:04,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.1 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.4 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.4 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:04,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,
00:04,6.4 ,0,0,1,N/A,0,0-3 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,
00:05,6.7 ,0,0,1,N/A,0,>9 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,Too Fast
00:05,7.0 ,0,0,1,N/A,0,>9 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,Too Fast
00:05,7.0 ,0,0,1,N/A,0,0-3 P,N/A,08:11,00:00,0.0 ,13.9 ,N/A,
00:05,7.0 ,0,0,1,N/A,0,0-3 P,N/A,08:11,00:00,0.0 ,13.9 ,N/A,
00:05,7.0 ,0,0,1,N/A,0,3-4.5 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,
00:05,6.7 ,0,0,1,N/A,0,3-4.5 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,
00:05,7.0 ,0,0,1,N/A,0,0-3 P,N/A,09:05,00:00,0.0 ,13.9 ,N/A,
00:05,7.0 ,0,0,1,N/A,0,0-3 P,N/A,09:04,00:00,0.0 ,13.9 ,N/A,
00:05,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:04,00:00,0.0 ,13.9 ,N/A,
00:05,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:04,00:00,0.0 ,13.9 ,N/A,
00:05,6.7 ,0,0,1,N/A,0,3-4.5 P,N/A,09:04,00:00,0.0 ,13.9 ,N/A,
00:05,7.0 ,0,0,1,N/A,0,3-4.5 P,N/A,09:04,00:00,0.0 ,13.9 ,N/A,
00:05,6.7 ,0,0,1,N/A,0,0-3 P,N/A,09:04,00:00,0.0 ,13.9 ,N/A,
00:05,6.7 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,6.4 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,5.2 ,0,0,1,N/A,0,6-7.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,5.2 ,0,0,1,N/A,0,>9 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,Too Fast
00:05,5.2 ,0,0,1,N/A,0,6-7.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,4.9 ,0,0,1,N/A,0,7.5-9 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,5.2 ,0,0,1,N/A,0,>9 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,Too Fast
00:05,4.9 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,4.9 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,4.6 ,0,0,1,N/A,0,4.5-6 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,4.6 ,0,0,1,N/A,0,4.5-6 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,4.6 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:05,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.9 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,4.5-6 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.3 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.6 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.9 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,4.9 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:06,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,6-7.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.5 ,0,0,1,N/A,0,4.5-6 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,3-4.5 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
00:07,5.2 ,0,0,1,N/A,0,0-3 P,N/A,09:59,00:00,0.0 ,13.9 ,N/A,
